"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"500408","TATAELXSI","Tata Elxsi","A","5.0000","1","ES","E","BSE","8720.5000","5813.7000","","","-1"
"505523","MAHACORP","Maharashtra Corp.","XT","1.0000","1","ES","E","BSE","1.2300","1.1300","","","-1"
"10415","MUTHOOTCAP","Muthoot Capital Services","EQ","5.0000","1","ES","E","NSE","494.2000","329.5000","","","242798"
"9053","UFO","UFO MOVIEZ INDIA LTD.","BE","5.0000","1","ES","E","NSE","114.8000","103.9000","","","914489"
"512065","MRUTR","Mrugesh Trading","XT","1.0000","1","ES","E","BSE","4.2000","3.8000","","","-1"
"539230","CHEMIESYNT","Chemiesynth (Vapi) Limite","X","1.0000","1","ES","E","BSE","22.0500","19.9500","","","-1"
"592","GRAPHITE","Graphite India","EQ","5.0000","1","ES","E","NSE","591.9000","394.6000","","","202604"
"13260","KEC","Kec International","EQ","5.0000","1","ES","E","NSE","788.8000","525.9000","","","151939"
"500440","HINDALCO","Hindalco Industries","A","5.0000","1","ES","E","BSE","516.2500","422.4500","","","-1"
"542931","VARDHANCFL","Vardhan Capital & Finance","XT","1.0000","1","ES","E","BSE","21.9900","2.2000","","","-1"
"532637","MANGALAM","Mangalam Drugs & Organics","B","5.0000","1","ES","E","BSE","123.8000","82.6000","","","-1"
"533644","UJAAS","Ujaas Energy","T","1.0000","1","ES","E","BSE","2.6200","2.3800","","","-1"
"9645","KHANDSE","KHANDWALA SECURITIES LTD","BE","5.0000","1","ES","E","NSE","26.2500","23.7500","","","498799"
"3772","WILLAMAGOR","Williamson Magor","EQ","5.0000","1","ES","E","NSE","31.5500","21.0500","","","358272"
"4422","INDIANCARD","Indian Card Clothing Co.","EQ","5.0000","1","ES","E","NSE","282.8000","231.4000","","","194274"
"15342","SHALPAINTS","Shalimar Paints","EQ","5.0000","1","ES","E","NSE","189.9000","126.6000","","","631898"
"526981","SHBAJRG","Shri Bajrang Alliance Lim","XT","5.0000","1","ES","E","BSE","226.4000","204.9000","","","-1"
"10401","PREMIERPOL","PREMIER POLYFILMS LTD","BE","5.0000","1","ES","E","NSE","107.2000","97.0000","","","685015"
"534639","VINAYAKPOL","Vinayak Polycon Internati","X","1.0000","1","ES","E","BSE","24.4600","22.1400","","","-1"
"27","GATECHDVR","Stampede Capital","BE","5.0000","1","ES","E","NSE","10.9500","9.9500","","","1932871"
"524031","PATIDAR","Patidar Buildcon","XT","1.0000","1","ES","E","BSE","6.1200","5.5400","","","-1"
"539661","ACEMEN","Ace Men Engg Works Limite","XT","1.0000","1","ES","E","BSE","59.8300","54.1500","","","-1"
"513460","MAHALXSE","Mahalaxmi Seamless","Z","1.0000","1","ES","E","BSE","7.7100","6.9900","","","-1"
"5378","ASAHIINDIA","Asahi India Glass","EQ","5.0000","1","ES","E","NSE","744.7000","496.5000","","","160925"
"540210","HEADSUP","The Mandhana Retail Ventu","B","1.0000","1","ES","E","BSE","14.3500","9.5700","","","-1"
"508869","APOLLOHOSP","Apollo Hospitals","A","5.0000","1","ES","E","BSE","5605.2500","4586.1500","","","-1"
"542812","FLUOROCHEM","Gujarat Fluorochemicals","A","5.0000","1","ES","E","BSE","3606.6000","2404.4000","","","-1"
"524404","MARKSANS","Marksans Pharma","A","5.0000","1","ES","E","BSE","127.0000","84.7000","","","-1"
"18889","KSL","Kalyani Steels","EQ","5.0000","1","ES","E","NSE","615.2000","410.2000","","","195041"
"535602","SHARDA","Sharda Motor Industries","B","5.0000","1","ES","E","BSE","1213.3500","808.9500","","","-1"
"14562","ZENITHSTL","ZENITH STEEL PIP IND LTD","EQ","5.0000","1","ES","E","NSE","4.2000","3.8000","","","4652570"
"517168","SUBROS","Subros","B","5.0000","1","ES","E","BSE","477.1500","318.1500","","","-1"
"532555","NTPC","NTPC","A","5.0000","1","ES","E","BSE","263.5500","215.6500","","","-1"
"534809","PCJEWELLER","PC Jeweller","B","1.0000","1","ES","E","BSE","27.9000","25.2600","","","-1"
"532372","VIRINCHI","Virinchi","T","1.0000","1","ES","E","BSE","36.2300","32.7900","","","-1"
"503772","MODWOOL","Modella Woollens","X","1.0000","1","ES","E","BSE","74.8400","67.7200","","","-1"
"517174","HONAUT","Honeywell Automation","A","5.0000","1","ES","E","BSE","48669.0000","32446.0000","","","-1"
"532807","CINELINE","Cineline India","T","5.0000","1","ES","E","BSE","110.3000","106.0000","","","-1"
"530255","KAYPOWR","Kay Power And Paper","X","1.0000","1","ES","E","BSE","7.9700","6.5300","","","-1"
"540544","PSPPROJECT","PSP Projects","A","5.0000","1","ES","E","BSE","955.9500","637.3500","","","-1"
"21704","DCAL","Dishman Carbogen Amcis","EQ","5.0000","1","ES","E","NSE","195.9000","130.6000","","","612551"
"533252","WELINV","Welspun Investments","T","5.0000","1","ES","E","BSE","529.2000","478.8000","","","-1"
"4981","KESORAMIND","KESORAM INDUSTRIES LTD","BE","5.0000","1","ES","E","NSE","92.7500","83.9500","","","1131629"
"532702","GSPL","Gujarat State Petronet Ltd","A","5.0000","1","ES","E","BSE","341.6000","227.8000","","","-1"
"760","CGPOWER","CG Power & Ind.","EQ","5.0000","1","ES","E","NSE","521.3000","347.6000","","","229079"
"530805","OIVL","Onesource Ideas Venture L","X","1.0000","1","ES","E","BSE","75.4200","68.2400","","","-1"
"519475","CHORDIA","Chordia Food Products","XT","5.0000","1","ES","E","BSE","88.2000","79.8000","","","-1"
"532859","HGS","Hinduja Global Solutions","A","5.0000","1","ES","E","BSE","1203.3000","802.2000","","","-1"
"3149","BORORENEW","Borosil Renewables","EQ","5.0000","1","ES","E","NSE","492.1000","328.1000","","","243812"
"31413","MTEDUCARE","MT EDUCARE LTD","BE","5.0000","1","ES","E","NSE","5.4500","4.9500","","","2361857"
"512565","NEELKANTH","R.T.Exports","XT","1.0000","1","ES","E","BSE","50.7400","48.7600","","","-1"
"18365","PERSISTENT","Persistent Systems","EQ","5.0000","1","ES","E","NSE","6509.0500","5325.6500","","","16846"
"530577","LADDERUP","Ladderup Finance","X","1.0000","1","ES","E","BSE","26.7700","17.8500","","","-1"
"24225","RELAXO","Relaxo Footwears","EQ","5.0000","1","ES","E","NSE","1085.1500","723.4500","","","110528"
"538598","VISHAL","Vishal Fabrics","B","1.0000","1","ES","E","BSE","22.2400","14.8400","","","-1"
"4992","SHARDACROP","Sharda Cropchem","EQ","5.0000","1","ES","E","NSE","518.0000","345.4000","","","231596"
"500870","CASTROLIND","Castrol India","A","5.0000","1","ES","E","BSE","165.4000","110.3000","","","-1"
"530565","SSLFINANCE","Archana Software","XT","1.0000","1","ES","E","BSE","16.3200","15.6800","","","-1"
"530797","SHGANEL","Shree Ganesh Elastoplast","XT","1.0000","1","ES","E","BSE","14.5900","13.2100","","","-1"
"350","BANARISUG","Bannari Amman Sugars","EQ","5.0000","1","ES","E","NSE","3174.6000","2116.4000","","","37794"
"542649","RVNL","Rail Vikas Nigam","A","5.0000","1","ES","E","BSE","203.7500","135.8500","","","-1"
"14485","THEMISMED","Themis Medicare","EQ","5.0000","1","ES","E","NSE","2109.5000","1406.4000","","","56882"
"3475","THERMAX","Thermax","EQ","5.0000","1","ES","E","NSE","3551.0000","2367.4000","","","33721"
"533151","DBCORP","D B Corp","B","5.0000","1","ES","E","BSE","256.6000","210.0000","","","-1"
"524558","NEULANDLAB","Neuland Laboratories","A","5.0000","1","ES","E","BSE","4566.8000","3044.6000","","","-1"
"538610","UNISON","Unison Metals","X","1.0000","1","ES","E","BSE","26.3200","17.5600","","","-1"
"519612","MAHAANF","Mahaan Foods","X","1.0000","1","ES","E","BSE","33.6800","22.4600","","","-1"
"538273","RESPONSINF","Response Informatics","XT","1.0000","1","ES","E","BSE","44.0300","39.8500","","","-1"
"524129","VINYLINDIA","Vinyl Chemicals","B","5.0000","1","ES","E","BSE","524.4000","349.6000","","","-1"
"505355","NESCO","NESCO","A","5.0000","1","ES","E","BSE","827.0000","551.4000","","","-1"
"523836","GUJRAFIA","Gujarat Raffia Industries","T","1.0000","1","ES","E","BSE","38.0600","34.4400","","","-1"
"530733","ENCODE","Nova Publications India L","X","1.0000","1","ES","E","BSE","7.5300","6.8300","","","-1"
"509650","ZHINDHSG","Hindustan Housing","XT","1.0000","1","ES","E","BSE","40.6700","36.8100","","","-1"
"539834","BALGOPAL","Balgopal Commercial Limit","X","1.0000","1","ES","E","BSE","22.3500","20.2300","","","-1"
"9104","SOMATEX","SOMA TEXTILEI NDUSTRIES L","BE","5.0000","1","ES","E","NSE","19.7500","19.0500","","","1080179"
"11522","NIITLTD","NIIT","EQ","5.0000","1","ES","E","NSE","130.4500","106.7500","","","843089"
"500288","MOREPENLAB","Morepen Laboratories","A","1.0000","1","ES","E","BSE","43.6500","29.1100","","","-1"
"14076","JAIBALAJI","Jai Balaji Industries","BE","5.0000","1","ES","E","NSE","458.3000","414.7000","","","228988"
"524414","NORRIS","Norris Medicines","X","1.0000","1","ES","E","BSE","12.9200","10.5800","","","-1"
"11654","LALPATHLAB","Dr. Lal Path Labs","EQ","5.0000","1","ES","E","NSE","2624.5000","2147.3500","","","41871"
"11165","COFFEEDAY","COFFEE DAY ENTERPRISE LTD","EQ","5.0000","1","ES","E","NSE","60.6500","40.4500","","","1978161"
"539593","SHIVA","Shivansh Finserv","XT","1.0000","1","ES","E","BSE","5.0200","4.5600","","","-1"
"500290","MRF","MRF","A","5.0000","1","ES","E","BSE","120193.1500","98339.8500","","","-1"
"538562","SKIPPER","Skipper","B","5.0000","1","ES","E","BSE","264.2000","176.2000","","","-1"
"500317","OSWALAGRO","Oswal Agro Mills","B","1.0000","1","ES","E","BSE","43.1000","28.7400","","","-1"
"526550","CCHHL","Country Club Hospitality","T","1.0000","1","ES","E","BSE","9.3900","8.5100","","","-1"
"2535","PGHH","P&G Hygiene & Health Care","EQ","5.0000","1","ES","E","NSE","21075.3500","14050.2500","","","5680"
"6934","MODIRUBBER","Modi Rubber","BE","5.0000","1","ES","E","NSE","76.5500","69.3000","","","818825"
"524748","LINKPH","Link Pharma Chem","XT","1.0000","1","ES","E","BSE","46.9200","45.0800","","","-1"
"532407","MOSCHIP","Moschip Technologies Limi","B","1.0000","1","ES","E","BSE","106.5300","71.0300","","","-1"
"2972","ORIENTELEC","Orient Electric","EQ","5.0000","1","ES","E","NSE","261.9500","174.6500","","","457883"
"542857","GREENPANEL","Greenpanel Industries Lim","A","5.0000","1","ES","E","BSE","454.6000","303.1000","","","-1"
"508969","SULABEN","Sulabh Engineers & Services","XT","1.0000","1","ES","E","BSE","9.1100","8.2500","","","-1"
"526173","ANDREWYU","Andrew Yule & Company","B","1.0000","1","ES","E","BSE","42.8000","28.5400","","","-1"
"500206","MARGOFIN","Margo Finance","X","1.0000","1","ES","E","BSE","36.2600","24.1800","","","-1"
"501298","INDPRUD","Industrial & Prudential Inv.","X","5.0000","1","ES","E","BSE","4326.1000","2884.1000","","","-1"
"523054","ZBINTXPP","Binayak Tex Processors Lt","XT","5.0000","1","ES","E","BSE","876.6500","793.2500","","","-1"
"501700","INDIANVSH","Indianivesh","XT","1.0000","1","ES","E","BSE","36.8800","33.3800","","","-1"
"500136","ESTER","Ester Ind.","B","1.0000","1","ES","E","BSE","112.1100","74.7500","","","-1"
"509084","PHOTON","Photon Capital Advisors","XT","1.0000","1","ES","E","BSE","53.2400","48.1800","","","-1"
"13501","ALLCARGO","Allcargo Logistics","EQ","5.0000","1","ES","E","NSE","315.4000","210.3000","","","380336"
"540902","AMBER","Amber Enterprises","A","5.0000","1","ES","E","BSE","3558.4500","2372.3500","","","-1"
"526335","SHREYASI","Shreyas Intermediates","XT","1.0000","1","ES","E","BSE","11.5400","11.1000","","","-1"
"530723","ASITCFIN","Asit C.Mehta Financial Se","X","5.0000","1","ES","E","BSE","131.4000","118.9000","","","-1"
"4843","SNOWMAN","Snowman Logistics","EQ","5.0000","1","ES","E","NSE","59.5000","39.7000","","","2016083"
"533285","RDBRIL","Rdb Realty & Infrastructu","X","1.0000","1","ES","E","BSE","57.1600","46.7800","","","-1"
"500407","SWARAJENG","Swaraj Engines","B","5.0000","1","ES","E","BSE","2375.0000","1583.4000","","","-1"
"519383","ANIKINDS","Anik Industries","T","1.0000","1","ES","E","BSE","39.1900","35.4700","","","-1"
"516096","SANPA","Sangal Papers","XT","5.0000","1","ES","E","BSE","200.0500","181.0500","","","-1"
"539042","AGIIL","Agi Infra","X","5.0000","1","ES","E","BSE","725.8500","483.9500","","","-1"
"532286","JINDALSTEL","Jindal Steel","A","5.0000","1","ES","E","BSE","764.8500","625.8500","","","-1"
"532456","COMPUAGE","Compuage Infocom","B","1.0000","1","ES","E","BSE","14.9600","9.9800","","","-1"
"532174","ICICIBANK","ICICI Bank","A","5.0000","1","ES","E","BSE","1052.0500","860.8500","","","-1"
"512277","AUTOINT","Autoriders International","XT","1.0000","1","ES","E","BSE","30.0700","3.0100","","","-1"
"13414","RSYSTEMS","R Sys International","EQ","5.0000","1","ES","E","NSE","599.7500","399.8500","","","200051"
"524075","ALBERTDA","Albert David","B","5.0000","1","ES","E","BSE","897.8000","598.6000","","","-1"
"7537","LCCINFOTEC","LCC INFOTECH LTD","BE","5.0000","1","ES","E","NSE","1.7500","1.6500","","","4139602"
"20159","ARIHANTSUP","Arihant Superstructures","EQ","5.0000","1","ES","E","NSE","225.3000","150.2000","","","532610"
"539115","ALAN SCOTT","Alan Scott Industries","XT","1.0000","1","ES","E","BSE","68.8900","66.1900","","","-1"
"25638","ESSARSHPNG","ESSAR SHIPPING LTD","BE","5.0000","1","ES","E","NSE","14.5500","14.0500","","","6768117"
"530461","SABOOSOD","Saboo Sodium Chloro","XT","1.0000","1","ES","E","BSE","20.4700","18.5300","","","-1"
"507498","PICCASUG","Piccadily Sugar & Allied","XT","1.0000","1","ES","E","BSE","31.8200","28.8000","","","-1"
"537820","VFL","Viji Finance","T","1.0000","1","ES","E","BSE","1.9300","1.7500","","","-1"
"2144","BDL","Bharat Dynamics","EQ","5.0000","1","ES","E","NSE","1189.5000","793.0000","","","100804"
"531323","JAYIND","Jayatma Industries Limite","XT","1.0000","1","ES","E","BSE","10.2000","9.8000","","","-1"
"507815","GILLETTE","Gillette India","A","5.0000","1","ES","E","BSE","7195.1000","4796.8000","","","-1"
"6549","GRPLTD","GRP LIMITED","BE","5.0000","1","ES","E","NSE","4057.5500","3898.4500","","","25137"
"532845","TGBHOTELS","Tgb Banquets And Hotels L","B","1.0000","1","ES","E","BSE","10.4400","9.4600","","","-1"
"501477","MULLER","Muller & Phipps","XT","5.0000","1","ES","E","BSE","174.5500","157.9500","","","-1"
"6713","MOLDTKPAC","Mold-Tek Packaging","EQ","5.0000","1","ES","E","NSE","1092.1500","728.1500","","","109861"
"539404","SATIN","Satin Creditcare Network","B","5.0000","1","ES","E","BSE","277.2500","184.8500","","","-1"
"531552","RAGHUTOB","Raghunath Tobacco","X","1.0000","1","ES","E","BSE","21.2000","14.1400","","","-1"
"540153","ENDURANCE","Endurance Technologies","A","5.0000","1","ES","E","BSE","1905.6500","1270.4500","","","-1"
"500103","BHEL","BHEL","A","5.0000","1","ES","E","BSE","137.7000","112.7000","","","-1"
"532904","SUPREMEINF","Supreme Infrastructure In","T","1.0000","1","ES","E","BSE","26.5200","25.4800","","","-1"
"14445","NAHARPOLY","Nahar Poly Films","EQ","5.0000","1","ES","E","NSE","303.7000","202.5000","","","395079"
"532160","GUJSTATFIN","Gujarat State Financial C","T","1.0000","1","ES","E","BSE","11.3100","10.2500","","","-1"
"3509","TNPETRO","Tamilnadu Petroproducts L","EQ","5.0000","1","ES","E","NSE","108.7000","72.5000","","","1103680"
"2708","PRAKASH","Prakash Industries","EQ","5.0000","1","ES","E","NSE","165.4000","110.3000","","","725281"
"513729","AROGRANITE","Aro Granite Industries","B","1.0000","1","ES","E","BSE","69.7800","46.5200","","","-1"
"509162","INDAG","Indag Rubber","X","5.0000","1","ES","E","BSE","143.8500","130.1500","","","-1"
"522001","CRANEX","Cranex","XT","1.0000","1","ES","E","BSE","39.6900","35.9100","","","-1"
"10622","SADBHIN","SADBHAV INFRA PROJ LTD.","BE","5.0000","1","ES","E","NSE","4.2000","3.8000","","","11517764"
"531952","RIBATEX","Riba Textiles","X","1.0000","1","ES","E","BSE","62.2000","41.4800","","","-1"
"524218","RESONANCE","Resonance Specialties","X","1.0000","1","ES","E","BSE","107.6600","71.7800","","","-1"
"14319","TFL","Transwarranty Finance","EQ","5.0000","1","ES","E","NSE","12.3500","8.2500","","","1578201"
"11782","EVEREADY","EVEREADY INDS. IND.  LTD.","EQ","5.0000","1","ES","E","NSE","461.8000","307.9000","","","259784"
"508905","SMIFS","Smifs Capital Markets","X","1.0000","1","ES","E","BSE","44.4000","40.1800","","","-1"
"506197","BLISSGVS","Bliss Gvs Pharma","B","1.0000","1","ES","E","BSE","109.3900","72.9300","","","-1"
"504959","STOVACQ","Stovec Ind.","X","5.0000","1","ES","E","BSE","2903.8500","1935.9500","","","-1"
"519604","SURFI","Suryo Foods & Industries","XT","1.0000","1","ES","E","BSE","9.7000","8.7800","","","-1"
"530215","KINGSINFR","Kings Infra Ventures Limi","XT","5.0000","1","ES","E","BSE","162.5500","147.1500","","","-1"
"509930","SUPREMEIND","Supreme Industries","A","5.0000","1","ES","E","BSE","5025.4500","3350.3500","","","-1"
"532400","BSOFT","Birlasoft","A","5.0000","1","ES","E","BSE","537.2500","439.6500","","","-1"
"10794","CANBK","Canara Bank","EQ","5.0000","1","ES","E","NSE","412.5500","337.5500","","","264863"
"11265","TVSELECT","TVS Electronics","EQ","5.0000","1","ES","E","NSE","421.2000","280.8000","","","284883"
"532951","GSS","GSS Infotech","B","5.0000","1","ES","E","BSE","242.9000","162.0000","","","-1"
"524208","AARTIIND","Aarti Industries","A","5.0000","1","ES","E","BSE","545.9000","446.7000","","","-1"
"20778","JAMNAAUTO","Jamna Auto Industries","EQ","5.0000","1","ES","E","NSE","140.7500","93.8500","","","852303"
"532478","UBL","United Breweries","A","5.0000","1","ES","E","BSE","1735.9500","1420.3500","","","-1"
"539437","IDFCFIRSTB","IDFC First Bank","A","1.0000","1","ES","E","BSE","103.7300","84.8700","","","-1"
"532350","PADMALAYAT","Padmalaya Telefilms","Z","1.0000","1","ES","E","BSE","2.7600","2.5000","","","-1"
"539946","BAZELINTER","Bazel International Limit","XT","1.0000","1","ES","E","BSE","31.5000","28.5000","","","-1"
"532425","GENUSPRIME","Genus Prime Infra","X","1.0000","1","ES","E","BSE","16.5900","15.0100","","","-1"
"17270","ASPINWALL","Aspinwall & Co","EQ","5.0000","1","ES","E","NSE","307.0000","204.7000","","","255658"
"523660","WATERBASE","Waterbase","B","1.0000","1","ES","E","BSE","98.7600","65.8400","","","-1"
"535719","QUEST","Quest Softech","X","1.0000","1","ES","E","BSE","66.1200","59.8400","","","-1"
"536868","INTELSOFT","Integra Telecommunication","X","1.0000","1","ES","E","BSE","12.9200","8.6200","","","-1"
"532771","JHS","Jhs Svendgaard Laboratori","T","1.0000","1","ES","E","BSE","21.9600","21.1000","","","-1"
"540673","SIS","SIS Limited","A","5.0000","1","ES","E","BSE","527.8500","351.9500","","","-1"
"513699","SOLIDSTON","Solid Stone Company","XT","1.0000","1","ES","E","BSE","29.4000","26.6000","","","-1"
"530655","GOODLUCK","Goodluck India","B","5.0000","1","ES","E","BSE","703.2000","468.8000","","","-1"
"532466","OFSS","Oracle Financial Services","A","5.0000","1","ES","E","BSE","4549.0500","3721.9500","","","-1"
"532548","CENTURYPLY","Century Plyboards","A","5.0000","1","ES","E","BSE","767.0000","511.4000","","","-1"
"507474","KFBL","Kothari Fermentation & Biochem","X","1.0000","1","ES","E","BSE","63.8000","42.5400","","","-1"
"17689","GPTINFRA","GPT INFRAPROJECTS LTD","BE","5.0000","1","ES","E","NSE","94.3500","90.6500","","","1081068"
"5789","BKMINDST","BKM INDUSTRIES LIMITED","BZ","5.0000","1","ES","E","NSE","0.7500","0.6500","","","2142963"
"512553","ZENITHEXPO","Zenith Exports","T","1.0000","1","ES","E","BSE","116.0300","104.9900","","","-1"
"522027","EMAINDIA","Ema India","X","1.0000","1","ES","E","BSE","17.1500","15.5300","","","-1"
"531338","MILESTONE","Milestone Global","X","1.0000","1","ES","E","BSE","17.8500","16.1500","","","-1"
"21154","ERIS","Eris Lifesciences","EQ","5.0000","1","ES","E","NSE","994.0000","662.7000","","","120626"
"523144","MEDICAPQ","Medi-Caps","X","1.0000","1","ES","E","BSE","47.5600","31.7200","","","-1"
